NOMBRE;YEAR;MES;DESCRIPCION;NOMBRE;coordenadas;DESCRIPCION;puntomedio;FECHA;IDHALLAZGO;COMPONENTE;NOMENCLATURA;MARGEN;HALLAZGO1;HALLAZGO2;HALLAZGO 3;ESTADO;OBSERVACION;ESTADOANTERIOR;AFECTACION;NIVEL RIESGO;coordenadas;position;foto1;text1;foto2;text2;foto3;text3;foto4;text4;REFERENCIA;ZONA;TRAMO 1;ABSCISA_KM;REVISOR;SHAPE_LENG;DIAGNOSTICO;CRITICIDAD;TIPO DISEÑO;PROPUESTA;COSTO;COTA;LINK-DISEÑO
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.902, 'lng': 11.922.737.457.999.902 };;577;ESTRUCTURA DE CAIDA;AZ 64E;NA;FRACTURA;;;REGULAR;azud pareciera fracturado a la derecha;0;;;LINESTRING Z (-75.5569332902673 6.310825791821507 1428.598976499998, -75.55677568628269 6.310709564879342 1428.598976499998, -75.55666266495325 6.3106167595204745 1428.598976499998);{ 'lat': 6,310724279, 'lng': 6,310724279 };I:\Unidades compartidas\HIDRAULICA_FLUVIAL_UNAL\2021_CI743 AMVA RIO MEDELLIN\MO*;;;;;;;;;NORTE CANALIZADA;T6. Estación Acevedo - Quebrada La García;38,51776975;;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.903, 'lng': 11.922.737.457.999.903 };;578;ESTRUCTURA DE CAIDA;CD 64E;NA;NA;;;NA;No se ve;1;;;LINESTRING Z (-75.55688955563282 6.310860831644097 1424.625976499998, -75.55662569771178 6.310667578677026 1424.625976499998);{ 'lat': 6,310764205, 'lng': 6,310764205 };;;;;;;;;;NORTE CANALIZADA;T6. Estación Acevedo - Quebrada La García;38,52380419;;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.904, 'lng': 11.922.737.457.999.904 };1900-01-00;579;MURO;;M_IZQUIERDA;VEGETACION;;;BUENO;Muro en buen estado, poca vegetación;1;;;LINESTRING (-75.55710016132905 6.310652369678975, -75.55704553620585 6.3107420977004995, -75.55667326853157 6.311245938784578, -75.5566232023168 6.311323624797342, -75.55625479722299 6.3118316564144665);{ 'lat': 6,311241304, 'lng': 6,311241304 };\Fotos_RioMed\muro_20220517090451842.jpg;;;;;;;;;NORTE CANALIZADA;T6. Estación Acevedo - Quebrada La García;38,57209581;CM_HG;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.905, 'lng': 11.922.737.457.999.905 };;580;PLACA;;M_DERECHA;NA;;;NA;;0;;;LINESTRING Z (-75.5571844810116 6.30915164645547 -0.0000469999978918, -75.55719890666509 6.3091774977115 -0.0000469999978918, -75.55720118510153 6.309377447981981 -0.0000469999978918, -75.55717764255188 6.30962286412452 -0.0000469999978918, -75.55710250955343 6.309894603787208 -0.0000469999978918, -75.55698056735885 6.310121420149853 -0.0000469999978918, -75.55692167523395 6.310228989146774 -0.0000469999978918, -75.55679483153874 6.3104350689345905 -0.0000469999978918, -75.55666540890083 6.3106129876229335 -0.0000469999978918, -75.55570058900923 6.311940162501238 -0.0000469999978918, -75.5554473258669 6.312360439159852 -0.0000469999978918, -75.55514936000701 6.3127845823491 -0.0000469999978918, -75.55505603170897 6.312989342912403 -0.0000469999978918);{ 'lat': 6,311128499, 'lng': 6,311128499 };;;;;;;;;;NORTE CANALIZADA;T6. Estación Acevedo - Quebrada La García;38,58653597;CM_HG;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.906, 'lng': 11.922.737.457.999.906 };6/6/2022;581;BARRA;;M_IZQUIERDA;BARRA SIN VEGETACIÓN;;;MALO;Descarga de la quebrada Madera, con mucho aporte de sedimentos que forma una barra sobre la margen izquierda que aumenta la velocidad del flujo porque se reduce el ancho a una tercera parte.;0;;;POINT (-75.55641828527465 6.311431762171658);{ 'lat': 6,311431762, 'lng': 6,311431762 };\Fotos_RioMed\monitoreo_20220517_20220517_090053696.jpg;\Fotos_RioMed\IMG_20210216_103855.jpg;\Fotos_RioMed\DJI_0021.JPG;;;;;;;NORTE CANALIZADA;T6. Estación Acevedo - Quebrada La García;38,60579978;CM_HG;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.907, 'lng': 11.922.737.457.999.907 };6/6/2022;582;OBSTRUCCION;;CENTRO;OBSTRUCCIÓN;;;REGULAR;Roca de gran tamaño en centro del canal. L 7 metros;0;;;POINT (-75.55610982415729 6.311589238948795);{ 'lat': 6,311589239, 'lng': 6,311589239 };\Fotos_RioMed\MONITOREO_IVAN_03032022_20220517_090235195.jpg;;;;;;;;;NORTE CANALIZADA;T6. Estación Acevedo - Quebrada La García;38,63971576;CM_HG;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.908, 'lng': 11.922.737.457.999.908 };1900-01-00;583;MURO;;M_DERECHA;ABRASION;VEGETACION;;BUENO;Muro en mi, buen estado;1;;;LINESTRING (-75.55681160362757 6.310390581541425, -75.55678732215321 6.310430031680842, -75.55665810289838 6.310607669561308, -75.5556930535053 6.311935160563283, -75.55543975258921 6.312355499699894, -75.55514148707745 6.312780068599252, -75.55505004701769 6.312980686358516);{ 'lat': 6,311661326, 'lng': 6,311661326 };\Fotos_RioMed\DJI_0015.JPG;;\Fotos_RioMed\DJI_0024.JPG;\Fotos_RioMed\DJI_0026.JPG;;;;;;NORTE CANALIZADA;T6. Estación Acevedo - Quebrada La García;38,66011952;CM_HG;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.909, 'lng': 11.922.737.457.999.909 };1900-01-00;584;MURO;;M_IZQUIERDA;VEGETACION;;;BUENO;Muero en buen estado, mi;1;;;LINESTRING (-75.55625479722299 6.3118316564144665, -75.5561986075717 6.311909141945423, -75.55610485972204 6.312038419160376);{ 'lat': 6,311935038, 'lng': 6,311935038 };\Fotos_RioMed\muro_20220517090646099.jpg;;;;;;;;;NORTE CANALIZADA;T6. Estación Acevedo - Quebrada La García;38,66650817;CM_HG;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.910, 'lng': 11.922.737.457.999.910 };;585;ESTRUCTURA DE CAIDA;AZ 65E;NA;COLMATACION;;;BUENO;Presenta colmatación sobre la margen derecha;0;;;LINESTRING Z (-75.55592472104281 6.311820477781517 1426.7549764999978, -75.55613510828006 6.311981313034639 1426.7549764999978);{ 'lat': 6,311900895, 'lng': 6,311900895 };;;;;;;;;;NORTE CANALIZADA;T6. Estación Acevedo - Quebrada La García;38,67298676;;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.911, 'lng': 11.922.737.457.999.911 };;586;ESTRUCTURA DE CAIDA;CD 65E;NA;NA;;;NA;No está construido;1;;;LINESTRING Z (-75.55590865584404 6.3118441087154205 1424.6039764999978, -75.55611908571522 6.312003408922058 1424.6039764999978);{ 'lat': 6,311923759, 'lng': 6,311923759 };;;;;;;;;;NORTE CANALIZADA;T6. Estación Acevedo - Quebrada La García;38,67607717;;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.912, 'lng': 11.922.737.457.999.912 };1900-01-00;587;MURO;;M_IZQUIERDA;VEGETACION;;;BUENO;Muero en buen estado, mi;1;;;LINESTRING (-75.55610485972204 6.312038419160376, -75.55582203922393 6.312428428371294, -75.55556268403754 6.312827692586706, -75.55545034143344 6.313032071452544, -75.55530670157142 6.313412563578084, -75.555264279405 6.313593878194867);{ 'lat': 6,312772456, 'lng': 6,312772456 };\Fotos_RioMed\Fotos\DJI_0045.JPG;;\Fotos_RioMed\DJI_0012.JPG;\Fotos_RioMed\DJI_0016.JPG;;;;;;NORTE CANALIZADA;T6. Estación Acevedo - Quebrada La García;38,77928905;CM_HG;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.913, 'lng': 11.922.737.457.999.913 };;588;PLACA;;M_DERECHA;ABRASION;;;BUENO;termina muro comienza placa en md, buen estado;1;;;LINESTRING Z (-75.55505603170897 6.312989342912403 -0.0000469999978918, -75.55490121020317 6.313329018382396 -0.0000469999978918, -75.55489076584756 6.313365565468773 -0.0000469999978918, -75.55485805228163 6.313502617941618 -0.0000469999978918);{ 'lat': 6,31324058, 'lng': 6,31324058 };\Fotos_RioMed\Fotos\DJI_0011.JPG;;\Fotos_RioMed\DJI_0014.JPG;\Fotos_RioMed\DJI_0044.JPG;;;;;;NORTE CANALIZADA;T6. Estación Acevedo - Quebrada La García;38,85993113;CM_HG;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.914, 'lng': 11.922.737.457.999.914 };;589;ESTRUCTURA DE CAIDA;AZ 66E;NA;NA;;;BUENO;buen estado;0;;;LINESTRING Z (-75.55490129730045 6.313328828302727 1424.5469764999978, -75.55507775248788 6.313385378537931 1424.5469764999978, -75.55525179429065 6.3134357840780755 1424.5469764999978);{ 'lat': 6,313384753, 'lng': 6,313384753 };;;;;;;;;;NORTE CANALIZADA;T6. Estación Acevedo - Quebrada La García;38,86859244;;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.915, 'lng': 11.922.737.457.999.915 };;590;ESTRUCTURA DE CAIDA;CD 66E;NA;NA;;;NA;No tiene contradique;1;;;LINESTRING Z (-75.55489572616733 6.31338192580324 1421.557976499998, -75.55523621956003 6.313465772100539 1421.557976499998);{ 'lat': 6,313423849, 'lng': 6,313423849 };;;;;;;;;;NORTE CANALIZADA;T6. Estación Acevedo - Quebrada La García;38,87305201;;;;;;;;;
CI 743 DE 2021;2021;12;ESTUDIO DETALLADO DE AMENAZA POR INUNDACIÓN DEL RÍO MEDELLÍN EN EL TRAMO COMPRENDIDO ENTRE LA CLARA Y LA QUEBRADA LA JABALCONA, ESTUDIO DE SUSCEPTIBILIDAD A LA OCURRENCIA DE AVENIDAS TORRENCIALES EN EL SECTOR AGUAS ARRIBA DE LA CLARA Y, MONITOREO DEL TRAMO CANALIZADO DEL RÍO MEDELLÍN HASTA EL HATILLO EN EL VALLE DE ABURRÁ;Rio Medellin;LINESTRING (827793.4176000021 1172278.7277000025, 827820.1787999994 1172292.0141000012, 827854.6604000005 1172304.4935000003, 827881.4608000016 1172312.853, 827904.8361999992 1172320.0644999985, 827914.0883999993 1172319.1772999999, 827945.0235000019 1172323.6767999995, 837202.7187999999 1192178.5690000001 -0.0000234999978943, 837238.5947000002 1192203.8943000007 -0.0000234999978943, 837294.5729 1192232.0993000008 -0.0000234999978943, 837340.3947000001 1192249.0289999992 -0.0000234999978943, 837412.0606000004 1192269.1349999998 -0.0000234999978943, 837430.4627999999 1192273.7457999997 -0.0000234999978943);Contrato AMVA -Unal;{ 'lat': 11.922.737.457.999.916, 'lng': 11.922.737.457.999.916 };;591;PLACA;;M_DERECHA;ABRASION;;;BUENO;Placas md, buen estado;1;;;LINESTRING Z (-75.55485805228163 6.313502617941618 -0.0000469999978918, -75.55477699377411 6.313842208846332 -0.0000469999978918, -75.55478039993315 6.31429227310415 -0.0000469999978918, -75.55478204068758 6.314593146661241 -0.0000469999978918);{ 'lat': 6,314043115, 'lng': 6,314043115 };\Fotos_RioMed\placa_20220517100342115.jpg;;\Fotos_RioMed\DJI_0004.JPG;\Fotos_RioMed\DJI_0048.JPG;;;;;;NORTE CANALIZADA;T6. Estación Acevedo - Quebrada La García;38,94430239;CM_HG;;;;;;;;
